PlooshieBaird,Zmemed900,PlooshieBaird,,,1700374624433,[Gen 7] IF Dex OU,zmemed900-plooshiebaird-1700374624433,ce5d19188e44125ee511f747afee1b7e
whikko,whikko,Godigimon,,,1700376417599,[Gen 7] IF Dex OU,whikko-godigimon-1700376417598,01075bf5f35fde25457645669470203a
PizzaTowerEpic,Kingslayer1111,PizzaTowerEpic,,,1700377370956,[Gen 9] IF NatDex AG,kingslayer1111-pizzatowerepic-1700377370955,9bcebdb29e22441aa5be098163076bd1
Dexxxio,ThatDQGuy,Dexxxio,,,1700377646284,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700377646283,f8a365bd8f396203465b0cd73bce832d
kickachild.png,kickachild.png,Neodria,,,1700378575054,[Gen 9] IF Custom Game,kickachildpng-neodria-1700378575053,f31e98cbefbb2f8af67bcad5fe751bb5
Omni-MALO-1471,MrSchrubelhupf,Omni-MALO-1471,,,1700382291999,[Gen 7] IF Dex OU,mrschrubelhupf-omnimalo1471-1700382291999,920a7883da32c83c297a81aeccf4a10f
ngxn,ngxn,MrSchrubelhupf,,,1700383338263,[Gen 7] IF Dex OU,ngxn-mrschrubelhupf-1700383338260,ca71616bfcceb9fae24e312ffbaa9b69
TheLunaticPhantom,TheLunaticPhantom,Llanfairpwllgwyngy,,,1700385387754,[Gen 7] IF Dex OU,thelunaticphantom-llanfairpwllgwyngy-1700385387753,2966a955f5700f010847b5cbd28f4004
The Ice Age Master,vengeurs20,The Ice Age Master,,,1700386818256,[Gen 9] IF NatDex AG,vengeurs20-theiceagemaster-1700386818255,d41f8a7318e5271e63679c3e6bd3c907
The Ice Age Master,The Ice Age Master,vengeurs20,,,1700386914230,[Gen 9] IF NatDex AG,theiceagemaster-vengeurs20-1700386914230,a0e1a8265e068b40300d4cf53a2768bb
harror,CYBERVAMPLUCY,harror,,,1700387030811,[Gen 7] IF Dex OU,cybervamplucy-harror-1700387030810,e523143e8632dcee98b297361adc53e4
IMissplayalot,IMissplayalot,Nag0723,,,1700387609544,[Gen 9] IF NatDex Doubles,imissplayalot-nag0723-1700387609544,51b4070e8adee9552ea56c0921807993
Infinite Confusion,Infinite Confusion,Vastalgiar,,,1700388698324,[Gen 7] IF Dex OU,infiniteconfusion-vastalgiar-1700388698324,38f6028bfe98bad8636d2f049defbbac
The Ice Age Master,ThatRandomLoser,The Ice Age Master,,,1700390479966,[Gen 9] IF NatDex AG,thatrandomloser-theiceagemaster-1700390479965,3ec05e5074597647cbb07e6ebe5de514
Amelia Ruth,Amelia Ruth,harror,,,1700395554977,[Gen 7] IF Dex OU,ameliaruth-harror-1700395554976,73cc7e37c16f55390b999b148f6bbf5a
NateOrNathan,NateOrNathan,clooombo,,,1700397606922,[Gen 7] IF Dex AG,nateornathan-clooombo-1700397606921,f16b18242f959ed4b8e03069c76c42e6
NateOrNathan,Aliasking1,NateOrNathan,,,1700398037789,[Gen 7] IF Dex AG,aliasking1-nateornathan-1700398037788,fe5d0e4318f445943ee5f0533dfb5c63
NateOrNathan,GhostSushi2,NateOrNathan,,,1700398507112,[Gen 7] IF Dex AG,ghostsushi2-nateornathan-1700398507111,e14422dbe5994619efcc59da85aa00bf
NateOrNathan,Piercethegreat,NateOrNathan,,,1700398792745,[Gen 7] IF Dex AG,piercethegreat-nateornathan-1700398792745,1adbf46d25593563a31cd6f09b19ca2f
CanadianCaden,CanadianCaden,Iwasu,,,1700400545100,[Gen 7] IF Dex AG,canadiancaden-iwasu-1700400545099,f5c4939d2e9c0788bb0985cfae6706d7
jagerno,Goosehead Swag,jagerno,,,1700400679684,[Gen 9] IF NatDex OU,gooseheadswag-jagerno-1700400679684,d33b39699880fff3deda11352d968bb8
jagerno,jagerno,Goosehead Swag,,,1700400895988,[Gen 9] IF NatDex OU,jagerno-gooseheadswag-1700400895987,88aa07fd971767693390816d51a7928f
NateOrNathan,joniambob,NateOrNathan,,,1700401004527,[Gen 7] IF Dex AG,joniambob-nateornathan-1700401004526,ab7af17ae73cf411141f735bd27af162
Mikralas,Electro#007,Mikralas,,,1700401074697,[Gen 7] IF Dex OU,electro007-mikralas-1700401074696,15d195c137a5b6317cff7be0c0ae98c9
CartChamp,CartChamp,Eretra,,,1700401956323,[Gen 7] IF Dex OU,cartchamp-eretra-1700401956323,771752dc682c7e9a8db0be920efe82e1
Stiltecoupe,Stiltecoupe,Amdu,,,1700402504191,[Gen 7] IF Dex OU,stiltecoupe-amdu-1700402504191,2584ff0b4de8c7c8a07d6b6bad4562d5
Stiltecoupe,The_Astral_Soul,Stiltecoupe,,,1700402850038,[Gen 7] IF Dex OU,theastralsoul-stiltecoupe-1700402850038,7c4745a967593a2a77a7cd6b11be911d
CartChamp,CartChamp,koumal888,,,1700402880078,[Gen 7] IF Dex OU,cartchamp-koumal888-1700402880078,3fa538f10ff9cef02805013ce51e5056
Obsidrugon,Obsidrugon,PurgeMan,,,1700402891149,[Gen 7] IF Dex AG,obsidrugon-purgeman-1700402891148,46268231769090d96c81de206d2345da
the_shawdoin,the_shawdoin,Potbao,,,1700403764660,[Gen 9] IF NatDex OU,theshawdoin-potbao-1700403764660,fdc79d9eac3736ba94e746ffaf6c7581
a2aaaa,ChaliceOfMind,a2aaaa,,,1700404079822,[Gen 9] IF NatDex OU,chaliceofmind-a2aaaa-1700404079822,5df47c4ac1ec2b330824276163ed88c6
the_shawdoin,the_shawdoin,Potbao,,,1700404549056,[Gen 9] IF NatDex OU,theshawdoin-potbao-1700404549055,eb3b94420682bc094147285bf86678d9
Staros,Silver_Mix_RGNT,Staros,,,1700404657663,[Gen 7] IF Dex OU,silvermixrgnt-staros-1700404657663,417ee281eee8cc9fd88fefe8574941ab
Guest 657,the_shawdoin,Potbao,,,1700405815678,[Gen 9] IF NatDex OU,theshawdoin-potbao-1700405815678,3b5b4bca69792a7994dc31391c701387
Necromancer777,Necromancer777,PurgeMan,,,1700407511078,[Gen 7] IF Dex AG,necromancer777-purgeman-1700407511078,3446b6c416d3382bce5c5026eb4a3a52
CanadianCaden,CanadianCaden,annualhairwash,,,1700407561383,[Gen 7] IF Dex OU,canadiancaden-annualhairwash-1700407561382,09c5ad46ee86abbec9a523a9b9ff58bd
Polius,Xuchio,Polius,,,1700408069080,[Gen 7] IF Dex OU,xuchio-polius-1700408069079,f9437152359b80f6474d7ad85e61aadc
Necromancer777,The Daninator,Necromancer777,,,1700408664214,[Gen 7] IF Dex AG,thedaninator-necromancer777-1700408664213,f8f9b5155d602cc4aedc97b24e5db59e
the_shawdoin,the_shawdoin,dahii,,,1700408871184,[Gen 9] IF NatDex OU,theshawdoin-dahii-1700408871183,df9dd65727737ff6bf52df59478f4774
makeslakingou,Amdu,makeslakingou,,,1700410737555,[Gen 7] IF Dex OU,amdu-makeslakingou-1700410737555,56ed54e61d585bd0210af251f5df3961
the_shawdoin,baskim,the_shawdoin,,,1700411473325,[Gen 9] IF NatDex OU,baskim-theshawdoin-1700411473324,0a8fdf2814133d840a27b12f95760bc8
Terminatphilippe,quinchmader,Terminatphilippe,,,1700411883799,[Gen 7] IF Dex AG,quinchmader-terminatphilippe-1700411883798,3a54ad4b4fa58685386526cdfbaf8380
sylvee_kiwi,sylvee_kiwi,Le fisher 68,,,1700413195393,[Gen 7] IF Dex Doubles,sylveekiwi-lefisher68-1700413195392,8b92974a720d8e7472fa98abdaa27647
ThatDQGuy,ThatDQGuy,Dexxxio,,,1700414498970,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700414498970,39caff3d446287c8e5438d1919b71c36
dragon7274,dragon7274,Catcus1111111,,,1700414875474,[Gen 7] IF Dex OU,dragon7274-catcus1111111-1700414875474,e3f36d69d3fe8dc7961f122487530ac8
Terminatphilippe,Iwasu,Terminatphilippe,,,1700415411539,[Gen 7] IF Dex AG,iwasu-terminatphilippe-1700415411538,6d799c481d9167bcad656214147d3dda
dragon7274,catsoup02,dragon7274,,,1700416154410,[Gen 7] IF Dex OU,catsoup02-dragon7274-1700416154410,1a4134397e44fb1bdd9a12f2d943a989
Augodyne,blackgokuking,Augodyne,,,1700416226379,[Gen 7] IF Dex OU,blackgokuking-augodyne-1700416226378,04e27f25593e9ed968557796e9dd83dd
Willer Tail,Kyrios GOD,Willer Tail,,,1700416462272,[Gen 7] IF Dex AG,kyriosgod-willertail-1700416462271,7180433e2dce7382a39d1b8ede045fcc
SonderOfAll,Alexb43,SonderOfAll,,,1700417508468,[Gen 7] IF Dex AG,alexb43-sonderofall-1700417508468,3c366126cc8875eb53af2b9022279380
Awesomeacuz13,Awesomeacuz13,Xyrophx,,,1700417980674,[Gen 7] IF Dex OU,awesomeacuz13-xyrophx-1700417980674,65777d9205a54fb93697805e56456b29
Therealcave,Llanfairpwllgwyngy,Therealcave,,,1700419893067,[Gen 7] IF Dex OU,llanfairpwllgwyngy-therealcave-1700419893066,ba61f491689afe04090643b0becfb5bc
KyzoTheMage,KyzoTheMage,blackgokuking,,,1700420484345,[Gen 7] IF Dex OU,kyzothemage-blackgokuking-1700420484345,02f6c36e2156774d831c8c9360a131bf
KyzoTheMage,Llanfairpwllgwyngy,KyzoTheMage,,,1700420763634,[Gen 7] IF Dex OU,llanfairpwllgwyngy-kyzothemage-1700420763634,99705bddc5711725ec9797ab755c287a
Iceman_Jack,Vastalgiar,Iceman_Jack,,,1700420786544,[Gen 7] IF Dex OU,vastalgiar-icemanjack-1700420786543,d697f428487d45605a5a775f5ace23ea
Darkmega5,Darkmega5,Fommerson2,,,1700420917894,[Gen 7] IF Dex OU,darkmega5-fommerson2-1700420917893,b97dcf62f528de72f851ca556d5fca43
reinii,Iceman_Jack,reinii,,,1700421151325,[Gen 7] IF Dex OU,icemanjack-reinii-1700421151325,2e68a85865cdcaa95a093b3c552e6469
Obsidrugon,awsome000125mls,Obsidrugon,,,1700421241363,[Gen 7] IF Dex AG,awsome000125mls-obsidrugon-1700421241362,c72c2f5474d547343ce5e24a4f629b11
Dexxxio,ThatDQGuy,Dexxxio,,,1700422414923,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700422414923,ed8964bdab87a0ad3ed4ce43192a77b6
Obsidrugon,Obsidrugon,antiGuide,,,1700422942210,[Gen 9] IF NatDex Doubles,obsidrugon-antiguide-1700422942208,131f502be607bf0a6eca6d9573375508
PlooshieBaird,the frost guy,PlooshieBaird,,,1700422961980,[Gen 7] IF Dex OU,thefrostguy-plooshiebaird-1700422961979,82c80392709bd1c266ecb94b5e683985
Almighty Milkman,TheLigmaConspiracy,Almighty Milkman,,,1700423099319,[Gen 7] IF Dex OU,theligmaconspiracy-almightymilkman-1700423099318,f1b7a5318c994ca4a4ca92ae3229564c
UrBoiXander,PotBao,UrBoiXander,,,1700423123603,[Gen 9] IF NatDex OU,potbao-urboixander-1700423123603,65d0379f26a52d00307fe1b04602a760
TotalSylv,TotalSylv,yoshis pal,,,1700423416124,[Gen 7] IF Dex OU,totalsylv-yoshispal-1700423416124,cc4bca821fed10fc528b54a752679d47
MysticalMystery,MysticalMystery,4wingedowl,,,1700423937395,[Gen 7] IF Dex AG,mysticalmystery-4wingedowl-1700423937394,6916c027c1a292fb848832f171fc1e91
Beaf Cultist,Beaf Cultist,ShrimpTheShrimp,,,1700424046443,[Gen 9] IF NatDex OU,beafcultist-shrimptheshrimp-1700424046442,66b4ff47f75f6b444022e4a00c80fd08
Beaf Cultist,cheeto squid,Beaf Cultist,,,1700424412160,[Gen 9] IF NatDex OU,cheetosquid-beafcultist-1700424412159,26171908006d544bab91c8ef82e55aad
Beaf Cultist,Beaf Cultist,the_shawdoin,,,1700424694394,[Gen 9] IF NatDex OU,beafcultist-theshawdoin-1700424694394,514cf0c54fbed4b0348990915e287a2e
Zerupy,Zerupy,TheLigmaConspiracy,,,1700424752779,[Gen 7] IF Dex OU,zerupy-theligmaconspiracy-1700424752778,541d1d28426334236c5874e45e46ef5e
Beaf Cultist,Beaf Cultist,the_shawdoin,,,1700424939929,[Gen 9] IF NatDex OU,beafcultist-theshawdoin-1700424939929,1478dde439b073145c4cb26eb1f3e3f5
Beaf Cultist,jacklives,Beaf Cultist,,,1700425805400,[Gen 9] IF NatDex AG,jacklives-beafcultist-1700425805399,6ea97f54023ea54957216f73fe80b2d6
Beaf Cultist,theemeraldKnife,Beaf Cultist,,,1700426002213,[Gen 9] IF NatDex AG,theemeraldknife-beafcultist-1700426002212,d1c68b4c834f15384dcb6c933b8c758f
HermDaily,HermDaily,Obsidrugon,,,1700426014495,[Gen 7] IF Dex AG,hermdaily-obsidrugon-1700426014495,dc93925f2a08cf9a3c898f6207340243
CookieofSeduction,Zerupy,CookieofSeduction,,,1700426237515,[Gen 7] IF Dex OU,zerupy-cookieofseduction-1700426237514,46df7d60ab03ab091301f42f9c355bdd
Almighty Milkman,Almighty Milkman,nasurave,,,1700426298117,[Gen 7] IF Dex OU,almightymilkman-nasurave-1700426298117,403d8e55a03260d056ce27e7a24233d4
the_shawdoin,the_shawdoin,Beaf Cultist,,,1700426855395,[Gen 9] IF NatDex OU,theshawdoin-beafcultist-1700426855395,87348d30c680296858e149631c620a56
Beaf Cultist,PorygodOfSeizures,Beaf Cultist,,,1700427156142,[Gen 9] IF NatDex OU,porygodofseizures-beafcultist-1700427156141,01a887538745ef39d701b0a39a547075
KyzoTheMage,KyzoTheMage,blackgokuking,,,1700427275504,[Gen 7] IF Dex OU,kyzothemage-blackgokuking-1700427275503,4428171d43e840975547d18973c6fdea
Almighty Milkman,Almighty Milkman,Xyrophx,,,1700427735482,[Gen 7] IF Dex OU,almightymilkman-xyrophx-1700427735482,551807c32f221159ff0e1636750e5062
just sayori,just sayori,a2aaaa,,,1700427746168,[Gen 9] IF NatDex OU,justsayori-a2aaaa-1700427746167,af96ac5cc246e61f47c0f64efbc110d0
the_shawdoin,Skiddzbop,ShrimpTheShrimp,,,1700427931273,[Gen 9] IF NatDex OU,skiddzbop-shrimptheshrimp-1700427931272,d28dd11f3b6cb088c5f2e4070a83cf72
Beaf Cultist,Skiddzbop,Beaf Cultist,,,1700428087143,[Gen 9] IF NatDex OU,skiddzbop-beafcultist-1700428087142,dedd256b81d17b243d0fa066d7f7c294
Almighty Milkman,Almighty Milkman,blackgokuking,,,1700429354274,[Gen 7] IF Dex OU,almightymilkman-blackgokuking-1700429354273,292714d264c206e4357616ae06bc77e3
redninjapuffle,redninjapuffle,SonderOfAll,,,1700429443515,[Gen 7] IF Dex OU,redninjapuffle-sonderofall-1700429443514,11a44ccbe99c32ba9e22fc10fcfb6988
Miwu.exe,reinii,Miwu.exe,,,1700429485695,[Gen 7] IF Dex OU,reinii-miwuexe-1700429485695,b97353b6492d6ec6f8f2f4debe7c8861
ThatDQGuy,ThatDQGuy,Dexxxio,,,1700430292078,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700430292077,7a8abb27e7b15aa0e476c0a866693434
the_shawdoin,Beaf Cultist,the_shawdoin,,,1700430905958,[Gen 9] IF NatDex OU,beafcultist-theshawdoin-1700430905957,844ecb39d421a19790e27660c0fd1a9e
SmashMania,SmashMania,Miwu.exe,,,1700431162035,[Gen 7] IF Dex OU,smashmania-miwuexe-1700431162035,6bcf7ca2d7a8b720f8fe34b0e9933e29
Almighty Milkman,Almighty Milkman,TheRallivSalado,,,1700431415434,[Gen 7] IF Dex OU,almightymilkman-therallivsalado-1700431415434,be51ddd17703c17abb21768ebc0d300a
inept gamer,inept gamer,Xyrophx,,,1700431424738,[Gen 7] IF Dex OU,ineptgamer-xyrophx-1700431424737,a472edb63c7f29945eaea71947506870
Beaf Cultist,Beaf Cultist,zxgzxg,,,1700431467572,[Gen 9] IF NatDex AG,beafcultist-zxgzxg-1700431467572,d0f83fda8036a1ccfaff4a22982a5afe
the_shawdoin,a2aaaa,the_shawdoin,,,1700431511701,[Gen 9] IF NatDex OU,a2aaaa-theshawdoin-1700431511701,0fe8670829b8eebadaf6f7ed2b038f74
Almighty Milkman,TheblackGotenks,Almighty Milkman,,,1700431675235,[Gen 7] IF Dex OU,theblackgotenks-almightymilkman-1700431675235,68fbba0c000553460651bf038b3db293
baskim,baskim,CobaltRequiem,,,1700432714683,[Gen 7] IF Dex OU,baskim-cobaltrequiem-1700432714682,19427be5b6260301a0a25700d1bd411d
Almighty Milkman,Almighty Milkman,Xyrophx,,,1700433413795,[Gen 7] IF Dex OU,almightymilkman-xyrophx-1700433413795,7e8bdbf8cc49ec8b209c72843b59a830
CobaltRequiem,sergiovicenteg3,CobaltRequiem,,,1700433440012,[Gen 7] IF Dex OU,sergiovicenteg3-cobaltrequiem-1700433440011,dd740a203552c1fc5b3faabe0d28b162
Thalica,Thalica,Xyrophx,,,1700433503273,[Gen 7] IF Dex OU,thalica-xyrophx-1700433503273,6f0c3bf0252991346098abc932266311
Almighty Milkman,XxH0meland3r420xX,Almighty Milkman,,,1700433741519,[Gen 7] IF Dex OU,xxh0meland3r420xx-almightymilkman-1700433741519,9c4e7997278eb27bec3edd9c5979a98a
Milian1,Milian1,iMknotgud,,,1700433745984,[Gen 7] IF Dex OU,milian1-imknotgud-1700433745984,ce28a24338375b93d6fe8a100009eb13
the_shawdoin,UrBoiXander,the_shawdoin,,,1700434807059,[Gen 9] IF NatDex OU,urboixander-theshawdoin-1700434807059,dbf6de8d075d89f378c5739c900f1b91
Sylwalker,BoringMeme,Sylwalker,,,1700435429748,[Gen 7] IF Dex AG,boringmeme-sylwalker-1700435429747,b4d0584ce05d09f50387982e76a71407
MrOakwood,MrOakwood,XxH0meland3r420xX,,,1700435436448,[Gen 7] IF Dex OU,mroakwood-xxh0meland3r420xx-1700435436447,5c573d35f4d040cdea210ebac8a7261a
Zerupy,Zerupy,Garrby123,,,1700435969905,[Gen 7] IF Dex OU,zerupy-garrby123-1700435969905,e0b9e6018081821db394270a04e3ae85
HermDaily,Henudiso,HermDaily,,,1700437139517,[Gen 7] IF Dex OU,henudiso-hermdaily-1700437139517,e72e08412cc0fdc792f6cf2effe7cfa7
Almighty Milkman,Goosehead Swag,Almighty Milkman,,,1700437250824,[Gen 7] IF Dex OU,gooseheadswag-almightymilkman-1700437250824,dc3fac5f720ac1352d2e30fc8389ff94
Almighty Milkman,Lirois,Almighty Milkman,,,1700437463034,[Gen 7] IF Dex OU,lirois-almightymilkman-1700437463034,ee580372cee905fa600f0a7ef5e079ca
NTCloudy420,NTCloudy420,Huxolotl,,,1700437841436,[Gen 7] IF Dex OU,ntcloudy420-huxolotl-1700437841436,15dcace61fba4e62f12294b7a7cc0550
Infinite Confusion,Harte7,Infinite Confusion,,,1700438782556,[Gen 7] IF Dex OU,harte7-infiniteconfusion-1700438782555,30fc5776405825bfe4991a571481ff97
HermDaily,Dirt Donut,HermDaily,,,1700438836980,[Gen 7] IF Dex AG,dirtdonut-hermdaily-1700438836980,afb06b97f99a451154dc306208c2766e
Necromancer777,narcissuscat,Necromancer777,,,1700439035525,[Gen 7] IF Dex AG,narcissuscat-necromancer777-1700439035525,ae0bc427e2bd7a31480f0b47885013f0
Almighty Milkman,Almighty Milkman,GarrukApexPredator,,,1700439200019,[Gen 7] IF Dex OU,almightymilkman-garrukapexpredator-1700439200018,b3d317242e9e9dcdb480d40a6f6a5720
sylvee_kiwi,le Fisher 68,sylvee_kiwi,,,1700439629553,[Gen 7] IF Dex Doubles,lefisher68-sylveekiwi-1700439629553,f7742460a7489778a0c7bd8bafbae187
Beaf Cultist,awsome000125mls,Beaf Cultist,,,1700439928590,[Gen 9] IF NatDex AG,awsome000125mls-beafcultist-1700439928590,03d189b6e085cc1ca53a01cc7822b7af
rengues,rengues,sylvee_kiwi,,,1700440328820,[Gen 9] IF NatDex Doubles,rengues-sylveekiwi-1700440328819,0e84cf92824fa84afcbc648bf2e2f679
just sayori,dahii,just sayori,,,1700440546010,[Gen 9] IF NatDex OU,dahii-justsayori-1700440546009,06a88fa474ae088dd0d17941cdefb1bc
the_shawdoin,just sayori,the_shawdoin,,,1700441112205,[Gen 9] IF NatDex OU,justsayori-theshawdoin-1700441112204,e6f3a3d949a04656bd48b15990e440cc
ClawsStratz,rengues,ClawsStratz,,,1700441450505,[Gen 9] IF NatDex Doubles,rengues-clawsstratz-1700441450505,dc49301b885bd3df82e57fe5e6f47203
the_shawdoin,the_shawdoin,Manofwoof1,,,1700441887653,[Gen 9] IF NatDex OU,theshawdoin-manofwoof1-1700441887652,d9f1681dd5cd84fbbe582d8453233361
the_shawdoin,ShrimpTheShrimp,the_shawdoin,,,1700442945354,[Gen 9] IF NatDex OU,shrimptheshrimp-theshawdoin-1700442945353,20f5e659bd4d93779cd2656d7280e22c
ShrimpTheShrimp,CubeCursedX,ShrimpTheShrimp,,,1700443714997,[Gen 9] IF NatDex OU,cubecursedx-shrimptheshrimp-1700443714997,37a7d237fcae48f058537f1fe5d4973b
ClawsStratz,ClawsStratz,rengues,,,1700444567520,[Gen 9] IF NatDex Doubles,clawsstratz-rengues-1700444567519,59087769feb0e304d2a3e8c5ba525816
Finnish909,Electro#007,Finnish909,,,1700445077897,[Gen 7] IF Dex OU,electro007-finnish909-1700445077897,cd888c353e4a5407616df1f98ac6465d
HermDaily,OpalTheMoke,HermDaily,,,1700445664265,[Gen 7] IF Dex AG,opalthemoke-hermdaily-1700445664265,0f3e709cc26aab3f5ef2f320b5178576
the_shawdoin,Mr_wizard_man,the_shawdoin,,,1700445676494,[Gen 9] IF NatDex OU,mrwizardman-theshawdoin-1700445676494,0b1f6be201d6bba99780a1e7cc7b04b9
TotalSylv,TotalSylv,DanielShadow,,,1700445699762,[Gen 7] IF Dex OU,totalsylv-danielshadow-1700445699761,3112f757e08bc7b932f3d720bc31990d
Dexxxio,ThatDQGuy,Dexxxio,,,1700445817700,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700445817699,3c4813acaea8348d43f9ce4dc3e5232a
rengues,rengues,kherxy,,,1700446247310,[Gen 9] IF NatDex Doubles,rengues-kherxy-1700446247309,090d2219114ff0fccdbdab4de48c12e8
TotalSylv,Almighty Milkman,TotalSylv,,,1700446574645,[Gen 7] IF Dex OU,almightymilkman-totalsylv-1700446574644,c450b0da839a4bec58f5297ff96ec4b9
Manofwoof1,PixThePerfect,Manofwoof1,,,1700446718311,[Gen 7] IF Dex OU,pixtheperfect-manofwoof1-1700446718311,e62156555786d39aec7f7f948b73e8f2
Eggshmimpt219,Eggshmimpt219,Mr_wizard_man,,,1700447023964,[Gen 9] IF NatDex OU,eggshmimpt219-mrwizardman-1700447023963,2a7438c74ddd7400d10693f1537da3b7
TotalSylv,timmy2013,TotalSylv,,,1700447316996,[Gen 7] IF Dex OU,timmy2013-totalsylv-1700447316996,4c85bc70bdbb7c0d3ff4dc98d0667f8e
the_shawdoin,juiyu,the_shawdoin,,,1700447389432,[Gen 9] IF NatDex OU,juiyu-theshawdoin-1700447389432,cf814350f171e6dc5c1f32cdcac58ad6
Almighty Milkman,Almighty Milkman,vividfeathere,,,1700447494981,[Gen 7] IF Dex OU,almightymilkman-vividfeathere-1700447494981,d4d81872209f4d37e133eb8fe74ca354
Manofwoof1,nani72,Pizza200,,,1700449120829,[Gen 9] IF NatDex OU,nani72-pizza200-1700449120829,c1c2e02aa530fb007eb04b96ee35afe8
The Ice Age Master,MEWahahha,The Ice Age Master,,,1700449866489,[Gen 9] IF NatDex AG,mewahahha-theiceagemaster-1700449866488,c78798395c66b3b235ee5b6a3d2198a6
the_shawdoin,TotalSylv,the_shawdoin,,,1700450580223,[Gen 9] IF NatDex OU,totalsylv-theshawdoin-1700450580223,ec673e2169d2d45d225b21093b607207
The Ice Age Master,The Ice Age Master,MEWahahha,,,1700450791433,[Gen 9] IF NatDex AG,theiceagemaster-mewahahha-1700450791432,41fe6665be0c1197f0c0de1c0c853784
Kyutarou,Kyutarou,XxWolfChaserxX,,,1700450850292,[Gen 7] IF Dex AG,kyutarou-xxwolfchaserxx-1700450850292,f76f79f01b61a4fb9517ed22d203bdc5
MrSchrubelhupf,MrSchrubelhupf,The Real Ignite,,,1700451218164,[Gen 7] IF Dex OU,mrschrubelhupf-therealignite-1700451218163,20dcd527d5efd90aff5ecc110d3f6d5e
Kyutarou,whaleykaley,Kyutarou,,,1700451581569,[Gen 7] IF Dex AG,whaleykaley-kyutarou-1700451581568,fa3dbd243c22412b781692e22cd4d037
TheLunaticPhantom,Harte7,TheLunaticPhantom,,,1700452452856,[Gen 7] IF Dex OU,harte7-thelunaticphantom-1700452452855,c57df0da7c4c77a1bb61dfdcca78bad8
pbone__17,pbone__17,Savipallo,,,1700453371369,[Gen 7] IF Dex AG,pbone17-savipallo-1700453371368,43227826d1e39acfe62b1031d006484f
horriblhoodi,Napkan,horriblhoodi,,,1700455046088,[Gen 7] IF Dex AG,napkan-horriblhoodi-1700455046087,aa0ead20a926f3df898c2654cb30a584
anaconja,anaconja,Dirt Donut,,,1700455649462,[Gen 7] IF Dex AG,anaconja-dirtdonut-1700455649461,d23b8dc9e56a3148baf047a541a97889
Pyros_Folly,timmy2013,Pyros_Folly,,,1700456050803,[Gen 7] IF Dex OU,timmy2013-pyrosfolly-1700456050802,4695fe9f84cde37380f952b1245b63e3
PsychoSalamander,PsychoSalamander,Just Sayori,,,1700456603982,[Gen 9] IF NatDex OU,psychosalamander-justsayori-1700456603981,92d45ad721f3de09f2cd1938cdde86bc
Dexxxio,ThatDQGuy,Dexxxio,,,1700458459569,[Gen 7] IF Dex AG,thatdqguy-dexxxio-1700458459569,b2b41cb059c41173952e3e1877a3adbb
Mr.Robot013,Mr.Robot013,KJJY,,,1700459637053,[Gen 7] IF Dex AG,mrrobot013-kjjy-1700459637052,904565862d2422bf85efca1b55cb6470
Beaf Cultist,Beaf Cultist,epic embed fail,,,1700460028183,[Gen 9] IF NatDex AG,beafcultist-epicembedfail-1700460028182,935bf54925bdb28e1aeaebce7f0023f2
zxgzxg,zxgzxg,Beaf Cultist,,,1700460660491,[Gen 9] IF NatDex AG,zxgzxg-beafcultist-1700460660491,4c96b0bad4a959581466c00ba2c6861a
timemmmm,timemmmm,timrtrt,,,1700461383465,[Gen 7] IF Dex OU,timemmmm-timrtrt-1700461383464,eacfd9423d3c4ed2030f38e00d099d3e
Carchawaii,Dirt Donut,Carchawaii,,,1700468205365,[Gen 7] IF Dex AG,dirtdonut-carchawaii-1700468205365,92002114afee315f7534f9d227351307
turkmenbashi,turkmenbashi,Potbao,,,1700468815309,[Gen 9] IF NatDex OU,turkmenbashi-potbao-1700468815309,6d6d354c1d131ef36d8356ce425da616
inept gamer,inept gamer,hawwow1,,,1700476443388,[Gen 7] IF Dex OU,ineptgamer-hawwow1-1700476443387,cacd87f610daaf4b8b2aa5ea5c2cf6d3
Mr.Robot013,Steamyapplepie 2,Mr.Robot013,,,1700480895074,[Gen 7] IF Dex AG,steamyapplepie2-mrrobot013-1700480895074,6121283326d8f684908617e98313181b
DynaTheCryo,DynaTheCryo,joniambob2,,,1700483550370,[Gen 7] IF Dex AG,dynathecryo-joniambob2-1700483550370,b738e476af0d8b6a1277e83e9054c520
Tuesty,Tuesty,CubeCursedX,,,1700486454890,[Gen 9] IF NatDex OU,tuesty-cubecursedx-1700486454889,14f942ab8166dba834544fd2af211daa
ParadoxEngine,ParadoxEngine,KyzoTheMage,,,1700486551436,[Gen 7] IF Dex OU,paradoxengine-kyzothemage-1700486551435,c8d0f8d6d2ff5f56fd442d07c6cee18f
Tuesty,Tuesty,AirbornePenguins,,,1700487647625,[Gen 9] IF NatDex AG,tuesty-airbornepenguins-1700487647623,450c817ec3d00c08738a0403c4af87c2
Necromancer777,Necromancer777,Fnafnightmare,,,1700487955727,[Gen 7] IF Dex AG,necromancer777-fnafnightmare-1700487955726,775e560cecd91630c2142fb1aee960b1
